EVENT_ID,STATE,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_NAME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,TOR_F_SCALE
10145873,WISCONSIN,1980,September,Hail,C,IOWA,0,0,0,0,0,0,
10145874,WISCONSIN,1980,September,Thunderstorm Wind,C,IOWA,0,0,0,0,0,0,
10127928,TEXAS,1980,May,Tornado,C,LIVE OAK,0,0,0,0,0K,0,F1
10127929,TEXAS,1980,May,Hail,C,BEE,0,0,0,0,0,0,
10127930,TEXAS,1980,May,Thunderstorm Wind,C,BEE,0,0,0,0,0,0,
10127931,TEXAS,1980,May,Hail,C,CALHOUN,0,0,0,0,0,0,
10127932,TEXAS,1980,May,Thunderstorm Wind,C,CALHOUN,0,0,0,0,0,0,
10127933,TEXAS,1980,May,Thunderstorm Wind,C,MATAGORDA,0,0,0,0,0,0,
10127934,TEXAS,1980,May,Hail,C,LIVE OAK,0,0,0,0,0,0,
10127935,TEXAS,1980,May,Hail,C,BEE,0,0,0,0,0,0,
10127936,TEXAS,1980,May,Hail,C,HARRIS,0,0,0,0,0,0,
10127937,TEXAS,1980,May,Hail,C,LIBERTY,0,0,0,0,0,0,
10127938,TEXAS,1980,May,Hail,C,BANDERA,0,0,0,0,0,0,
10127940,TEXAS,1980,May,Hail,C,KERR,0,0,0,0,0,0,
10127941,TEXAS,1980,May,Hail,C,MEDINA,0,0,0,0,0,0,
10127942,TEXAS,1980,May,Thunderstorm Wind,C,SAN AUGUSTINE,0,0,0,0,0,0,
10127943,TEXAS,1980,May,Hail,C,DONLEY,0,0,0,0,0,0,
10127944,TEXAS,1980,May,Hail,C,BEXAR,0,0,0,0,0,0,
10127945,TEXAS,1980,May,Hail,C,BEXAR,0,0,0,0,0,0,
10127946,TEXAS,1980,May,Hail,C,WILSON,0,0,0,0,0,0,
10127947,TEXAS,1980,May,Hail,C,GONZALES,0,0,0,0,0,0,
10127948,TEXAS,1980,May,Hail,C,GUADALUPE,0,0,0,0,0,0,
10127949,TEXAS,1980,May,Hail,C,GONZALES,0,0,0,0,0,0,
10127950,TEXAS,1980,May,Hail,C,DE WITT,0,0,0,0,0,0,
10127951,TEXAS,1980,May,Hail,C,LAVACA,0,0,0,0,0,0,
10129645,TEXAS,1980,May,Hail,C,LAVACA,0,0,0,0,0,0,
10129646,TEXAS,1980,May,Hail,C,COLORADO,0,0,0,0,0,0,
10129647,TEXAS,1980,May,Hail,C,COLORADO,0,0,0,0,0,0,
10129648,TEXAS,1980,May,Hail,C,FAYETTE,0,0,0,0,0,0,
10129649,TEXAS,1980,May,Tornado,C,HARRIS,0,0,0,0,250K,0,F1
10129650,TEXAS,1980,May,Hail,C,MOORE,0,0,0,0,0,0,
10129651,TEXAS,1980,May,Hail,C,BREWSTER,0,0,0,0,0,0,
10129652,TEXAS,1980,May,Thunderstorm Wind,C,DE WITT,0,0,0,0,0,0,
10129938,TEXAS,1980,October,Hail,C,BANDERA,0,0,0,0,0,0,
10129939,TEXAS,1980,October,Hail,C,KERR,0,0,0,0,0,0,
10129940,TEXAS,1980,October,Thunderstorm Wind,C,KERR,0,0,0,0,0,0,
10129941,TEXAS,1980,October,Thunderstorm Wind,C,KENDALL,0,0,0,0,0,0,
10129942,TEXAS,1980,October,Thunderstorm Wind,C,TRAVIS,0,0,0,0,0,0,
10129943,TEXAS,1980,October,Thunderstorm Wind,C,WILLIAMSON,0,0,0,0,0,0,
10129944,TEXAS,1980,October,Thunderstorm Wind,C,BELL,0,0,0,0,0,0,
10129945,TEXAS,1980,October,Thunderstorm Wind,C,LIMESTONE,0,0,0,0,0,0,
10129946,TEXAS,1980,October,Tornado,C,ANDERSON,1,0,0,0,25K,0,F2
10129947,TEXAS,1980,October,Tornado,C,HOPKINS,0,0,0,0,250K,0,F2
10129948,TEXAS,1980,October,Thunderstorm Wind,C,SMITH,0,0,0,0,0,0,
10129949,TEXAS,1980,October,Thunderstorm Wind,C,GRAYSON,0,0,0,0,0,0,
10127952,TEXAS,1980,May,Hail,C,DE WITT,0,0,0,0,0,0,
10128974,TEXAS,1980,May,Hail,C,HOPKINS,0,0,0,0,0,0,
10128975,TEXAS,1980,May,Hail,C,SHACKELFORD,0,0,0,0,0,0,
10128977,TEXAS,1980,May,Hail,C,RUSK,0,0,0,0,0,0,
10131209,TEXAS,1980,March,Hail,C,RUNNELS,0,0,0,0,0,0,
10131210,TEXAS,1980,March,Hail,C,CONCHO,0,0,0,0,0,0,
10131211,TEXAS,1980,March,Hail,C,COLEMAN,0,0,0,0,0,0,
10131212,TEXAS,1980,March,Hail,C,COMANCHE,0,0,0,0,0,0,
10131213,TEXAS,1980,March,Tornado,C,SMITH,0,0,0,0,0K,0,F0
10131214,TEXAS,1980,March,Hail,C,CASS,0,0,0,0,0,0,
10131215,TEXAS,1980,March,Hail,C,ROBERTSON,0,0,0,0,0,0,
10131216,TEXAS,1980,March,Hail,C,HARDEMAN,0,0,0,0,0,0,
10131217,TEXAS,1980,April,Tornado,C,BAYLOR,0,0,0,0,0K,0,F4
10131218,TEXAS,1980,April,Tornado,C,ARCHER,0,0,0,0,0K,0,F0
10131219,TEXAS,1980,April,Hail,C,ARCHER,0,0,0,0,0,0,
10131220,TEXAS,1980,April,Thunderstorm Wind,C,HASKELL,0,0,0,0,0,0,
10131221,TEXAS,1980,April,Tornado,C,ARCHER,0,0,0,0,0K,0,F0
10131222,TEXAS,1980,April,Hail,C,ARCHER,0,0,0,0,0,0,
10131223,TEXAS,1980,April,Tornado,C,ARCHER,0,0,0,0,0K,0,F0
10131224,TEXAS,1980,April,Tornado,C,YOUNG,0,0,0,0,25K,0,F1
10131225,TEXAS,1980,April,Hail,C,WICHITA,0,0,0,0,0,0,
10131226,TEXAS,1980,April,Hail,C,JACK,0,0,0,0,0,0,
10131227,TEXAS,1980,April,Hail,C,JACK,0,0,0,0,0,0,
10131228,TEXAS,1980,April,Hail,C,YOUNG,0,0,0,0,0,0,
10131229,TEXAS,1980,April,Tornado,C,PARKER,1,0,0,0,250K,0,F2
10131230,TEXAS,1980,April,Tornado,C,PALO PINTO,0,0,0,0,0K,0,F1
10131231,TEXAS,1980,April,Hail,C,PALO PINTO,0,0,0,0,0,0,
10131232,TEXAS,1980,April,Tornado,C,MONTAGUE,2,0,0,0,250K,0,F1
10131233,TEXAS,1980,April,Thunderstorm Wind,C,MONTAGUE,0,0,0,0,0,0,
10131234,TEXAS,1980,April,Hail,C,PARKER,0,0,0,0,0,0,
10131235,TEXAS,1980,April,Hail,C,TARRANT,0,0,0,0,0,0,
10131236,TEXAS,1980,April,Hail,C,TARRANT,0,0,0,0,0,0,
10131237,TEXAS,1980,April,Tornado,C,TARRANT,0,0,0,0,0K,0,F0
10131238,TEXAS,1980,April,Hail,C,TARRANT,0,0,0,0,0,0,
10011388,IOWA,1980,June,Hail,C,LINN,0,0,0,0,0,0,
10011389,IOWA,1980,June,Hail,C,CLINTON,0,0,0,0,0,0,
10011390,IOWA,1980,June,Hail,C,CEDAR,0,0,0,0,0,0,
10011391,IOWA,1980,June,Hail,C,CEDAR,0,0,0,0,0,0,
10011392,IOWA,1980,June,Hail,C,SCOTT,0,0,0,0,0,0,
10011393,IOWA,1980,June,Thunderstorm Wind,C,POTTAWATTAMIE,0,0,0,0,0,0,
10011394,IOWA,1980,June,Thunderstorm Wind,C,MILLS,0,0,0,0,0,0,
10011395,IOWA,1980,June,Thunderstorm Wind,C,PAGE,0,0,0,0,0,0,
10011396,IOWA,1980,June,Hail,C,BUENA VISTA,0,0,0,0,0,0,
10011397,IOWA,1980,June,Hail,C,BUENA VISTA,0,0,0,0,0,0,
10011398,IOWA,1980,June,Hail,C,CLAY,0,0,0,0,0,0,
10011399,IOWA,1980,June,Hail,C,KOSSUTH,0,0,0,0,0,0,
10011400,IOWA,1980,June,Hail,C,PALO ALTO,0,0,0,0,0,0,
10011401,IOWA,1980,June,Tornado,C,HUMBOLDT,0,0,0,0,25K,0,F1
10011402,IOWA,1980,June,Hail,C,WEBSTER,0,0,0,0,0,0,
10131200,TEXAS,1980,March,Tornado,C,NACOGDOCHES,0,0,0,0,25K,0,F1
10129965,TEXAS,1980,October,Thunderstorm Wind,C,DALLAS,0,0,0,0,0,0,
10129966,TEXAS,1980,October,Thunderstorm Wind,C,BASTROP,0,0,0,0,0,0,
10129967,TEXAS,1980,October,Hail,C,YOUNG,0,0,0,0,0,0,
10129968,TEXAS,1980,October,Thunderstorm Wind,C,YOUNG,0,0,0,0,0,0,
10129969,TEXAS,1980,October,Hail,C,HARRIS,0,0,0,0,0,0,
10129970,TEXAS,1980,October,Hail,C,HARRIS,0,0,0,0,0,0,
10129971,TEXAS,1980,October,Hail,C,MONTGOMERY,0,0,0,0,0,0,
10129972,TEXAS,1980,November,Thunderstorm Wind,C,MONTGOMERY,0,0,0,0,0,0,
10129973,TEXAS,1980,December,Tornado,C,DICKENS,0,0,0,0,.25K,0,F0
10131239,TEXAS,1980,April,Hail,C,JOHNSON,0,0,0,0,0,0,
10145875,WISCONSIN,1980,September,Hail,C,GRANT,0,0,0,0,0,0,
10145876,WISCONSIN,1980,September,Thunderstorm Wind,C,DOUGLAS,0,0,0,0,0,0,
10145877,WISCONSIN,1980,September,Thunderstorm Wind,C,WASHBURN,0,0,0,0,0,0,
10145878,WISCONSIN,1980,September,Thunderstorm Wind,C,MILWAUKEE,0,0,0,0,0,0,
10145879,WISCONSIN,1980,September,Thunderstorm Wind,C,PEPIN,0,0,0,0,0,0,
10145880,WISCONSIN,1980,September,Hail,C,LA CROSSE,0,0,0,0,0,0,
10145881,WISCONSIN,1980,September,Tornado,C,SHAWANO,0,0,0,0,250K,0,F1
10145882,WISCONSIN,1980,September,Hail,C,KENOSHA,0,0,0,0,0,0,
9995590,GEORGIA,1980,April,Tornado,C,OGLETHORPE,0,0,0,0,25K,0,F1
9995591,GEORGIA,1980,April,Tornado,C,MADISON,0,0,0,0,25K,0,F1
9995592,GEORGIA,1980,April,Tornado,C,ELBERT,1,0,0,0,25K,0,F1
9995593,GEORGIA,1980,April,Thunderstorm Wind,C,SPALDING,0,0,0,0,0,0,
9995594,GEORGIA,1980,April,Thunderstorm Wind,C,CARROLL,0,0,0,0,0,0,
9995595,GEORGIA,1980,April,Thunderstorm Wind,C,BIBB,0,0,0,0,0,0,
9995596,GEORGIA,1980,April,Thunderstorm Wind,C,WAYNE,0,0,0,0,0,0,
9995597,GEORGIA,1980,April,Tornado,C,WAYNE,0,0,0,0,25K,0,F0
9995598,GEORGIA,1980,April,Thunderstorm Wind,C,LIBERTY,0,0,0,0,0,0,
9995599,GEORGIA,1980,April,Tornado,C,LIBERTY,0,0,0,0,25K,0,F1
9995600,GEORGIA,1980,April,Tornado,C,HALL,1,0,0,0,250K,0,F1
9995601,GEORGIA,1980,April,Thunderstorm Wind,C,STEPHENS,0,0,0,0,0,0,
9995602,GEORGIA,1980,April,Tornado,C,THOMAS,0,0,0,0,2.5K,0,F1
9995603,GEORGIA,1980,April,Hail,C,CHATHAM,0,0,0,0,0,0,
10130177,TEXAS,1980,May,Hail,C,LUBBOCK,0,0,0,0,0,0,
10130178,TEXAS,1980,May,Tornado,C,SWISHER,0,0,0,0,2.5K,0,F3
10130179,TEXAS,1980,May,Hail,C,LUBBOCK,0,0,0,0,0,0,
10130181,TEXAS,1980,May,Hail,C,LUBBOCK,0,0,0,0,0,0,
10130182,TEXAS,1980,May,Tornado,C,SWISHER,0,0,0,0,2.5K,0,F3
10130183,TEXAS,1980,May,Tornado,C,SWISHER,0,0,0,0,.03K,0,F1
10130184,TEXAS,1980,May,Tornado,C,WHEELER,6,0,0,0,.25K,0,F2
10130185,TEXAS,1980,May,Hail,C,DICKENS,0,0,0,0,0,0,
10130186,TEXAS,1980,May,Tornado,C,DICKENS,0,0,0,0,0K,0,F0
10130187,TEXAS,1980,May,Hail,C,HALL,0,0,0,0,0,0,
10130188,TEXAS,1980,May,Tornado,C,COLLINGSWORTH,0,0,0,0,.25K,0,F2
10130189,TEXAS,1980,May,Tornado,C,COLLINGSWORTH,0,0,0,0,.25K,0,F2
10130190,TEXAS,1980,May,Hail,C,KING,0,0,0,0,0,0,
10130191,TEXAS,1980,May,Tornado,C,HARDEMAN,0,0,0,0,0K,0,F0
10130192,TEXAS,1980,May,Hail,C,VAL VERDE,0,0,0,0,0,0,
10130193,TEXAS,1980,May,Thunderstorm Wind,C,VAL VERDE,0,0,0,0,0,0,
10130194,TEXAS,1980,May,Tornado,C,WILBARGER,0,0,0,0,0K,0,F2
10130195,TEXAS,1980,May,Thunderstorm Wind,C,WICHITA,0,0,0,0,0,0,
10130196,TEXAS,1980,May,Hail,C,WILBARGER,0,0,0,0,0,0,
10130197,TEXAS,1980,May,Thunderstorm Wind,C,WILBARGER,0,0,0,0,0,0,
10130198,TEXAS,1980,May,Thunderstorm Wind,C,WICHITA,0,0,0,0,0,0,
10130199,TEXAS,1980,May,Hail,C,WICHITA,0,0,0,0,0,0,
10130200,TEXAS,1980,June,Thunderstorm Wind,C,TARRANT,0,0,0,0,0,0,
10128978,TEXAS,1980,May,Thunderstorm Wind,C,FRIO,0,0,0,0,0,0,
10130173,TEXAS,1980,May,Hail,C,LUBBOCK,0,0,0,0,0,0,
10130174,TEXAS,1980,May,Hail,C,HEMPHILL,0,0,0,0,0,0,
10130175,TEXAS,1980,May,Tornado,C,CASTRO,1,0,0,0,250K,0,F1
10130176,TEXAS,1980,May,Hail,C,ROBERTS,0,0,0,0,0,0,
10018461,INDIANA,1980,June,Tornado,C,HANCOCK,4,0,0,0,0K,0,F2
10018462,INDIANA,1980,June,Thunderstorm Wind,C,PUTNAM,0,0,0,0,0,0,
10018463,INDIANA,1980,June,Thunderstorm Wind,C,HANCOCK,0,0,0,0,0,0,
10018464,INDIANA,1980,June,Thunderstorm Wind,C,MARION,0,0,0,0,0,0,
10018465,INDIANA,1980,June,Hail,C,SHELBY,0,0,0,0,0,0,
10018466,INDIANA,1980,June,Thunderstorm Wind,C,SHELBY,0,0,0,0,0,0,
10018467,INDIANA,1980,June,Thunderstorm Wind,C,SHELBY,0,0,0,0,0,0,
10018468,INDIANA,1980,June,Hail,C,RUSH,0,0,0,0,0,0,
10018469,INDIANA,1980,June,Tornado,C,RUSH,1,0,0,0,0K,0,F0
10128946,TEXAS,1980,April,Tornado,C,WILBARGER,0,0,0,0,0K,0,F0
10128947,TEXAS,1980,April,Thunderstorm Wind,C,JEFFERSON,0,0,0,0,0,0,
10128948,TEXAS,1980,April,Thunderstorm Wind,C,ORANGE,0,0,0,0,0,0,
10128949,TEXAS,1980,April,Hail,C,OLDHAM,0,0,0,0,0,0,
10128950,TEXAS,1980,May,Tornado,C,LUBBOCK,0,0,0,0,0K,0,F0
10128951,TEXAS,1980,May,Hail,C,COLEMAN,0,0,0,0,0,0,
10128952,TEXAS,1980,May,Tornado,C,LUBBOCK,0,0,0,0,0K,0,F0
10128953,TEXAS,1980,May,Hail,C,PALO PINTO,0,0,0,0,0,0,
10128954,TEXAS,1980,May,Hail,C,DICKENS,0,0,0,0,0,0,
10128955,TEXAS,1980,May,Hail,C,BEXAR,0,0,0,0,0,0,
10128956,TEXAS,1980,May,Thunderstorm Wind,C,BEXAR,0,0,0,0,0,0,
10128957,TEXAS,1980,May,Hail,C,ATASCOSA,0,0,0,0,0,0,
10128958,TEXAS,1980,May,Hail,C,LIVE OAK,0,0,0,0,0,0,
10128959,TEXAS,1980,May,Thunderstorm Wind,C,LIVE OAK,0,0,0,0,0,0,
10128960,TEXAS,1980,May,Tornado,C,THROCKMORTON,0,0,0,0,0K,0,F0
10128961,TEXAS,1980,May,Tornado,C,THROCKMORTON,0,0,0,0,0K,0,F0
10128962,TEXAS,1980,May,Hail,C,FRIO,0,0,0,0,0,0,
10128963,TEXAS,1980,May,Hail,C,BEE,0,0,0,0,0,0,
10128964,TEXAS,1980,May,Thunderstorm Wind,C,BEE,0,0,0,0,0,0,
10128965,TEXAS,1980,May,Tornado,C,FRIO,0,0,0,0,0K,0,F1
10128966,TEXAS,1980,May,Hail,C,ATASCOSA,0,0,0,0,0,0,
10128967,TEXAS,1980,May,Thunderstorm Wind,C,ATASCOSA,0,0,0,0,0,0,
10128968,TEXAS,1980,May,Thunderstorm Wind,C,MASON,0,0,0,0,0,0,
10146679,WISCONSIN,1980,June,Thunderstorm Wind,C,CHIPPEWA,0,0,0,0,0,0,
10146680,WISCONSIN,1980,June,Thunderstorm Wind,C,CHIPPEWA,0,0,0,0,0,0,
10146681,WISCONSIN,1980,June,Thunderstorm Wind,C,SAUK,0,0,0,0,0,0,
10012583,IOWA,1980,August,Thunderstorm Wind,C,MUSCATINE,0,0,0,0,0,0,
10012584,IOWA,1980,August,Thunderstorm Wind,C,CLINTON,0,0,0,0,0,0,
10012585,IOWA,1980,August,Thunderstorm Wind,C,POTTAWATTAMIE,0,0,0,0,0,0,
10125669,SOUTH DAKOTA,1980,August,Thunderstorm Wind,C,BRULE,0,0,0,0,0,0,
10031039,KENTUCKY,1980,May,Thunderstorm Wind,C,FAYETTE,0,0,0,0,0,0,
10031040,KENTUCKY,1980,May,Thunderstorm Wind,C,MONROE,0,0,0,0,0,0,
10031041,KENTUCKY,1980,May,Thunderstorm Wind,C,MONROE,0,0,0,0,0,0,
10031042,KENTUCKY,1980,May,Thunderstorm Wind,C,TAYLOR,0,0,0,0,0,0,
10031043,KENTUCKY,1980,May,Thunderstorm Wind,C,MERCER,0,0,0,0,0,0,
10031044,KENTUCKY,1980,May,Hail,C,CHRISTIAN,0,0,0,0,0,0,
10031045,KENTUCKY,1980,June,Thunderstorm Wind,C,BULLITT,0,0,0,0,0,0,
10031046,KENTUCKY,1980,June,Thunderstorm Wind,C,NELSON,0,0,0,0,0,0,
10031047,KENTUCKY,1980,June,Thunderstorm Wind,C,SPENCER,0,0,0,0,0,0,
10031048,KENTUCKY,1980,June,Thunderstorm Wind,C,MERCER,0,0,0,0,0,0,
10031049,KENTUCKY,1980,June,Thunderstorm Wind,C,WASHINGTON,0,0,0,0,0,0,
10031050,KENTUCKY,1980,June,Thunderstorm Wind,C,JEFFERSON,0,0,0,0,0,0,
10031051,KENTUCKY,1980,June,Thunderstorm Wind,C,DAVIESS,0,0,0,0,0,0,
10031052,KENTUCKY,1980,June,Thunderstorm Wind,C,DAVIESS,0,0,0,0,0,0,
10031053,KENTUCKY,1980,June,Thunderstorm Wind,C,HANCOCK,0,0,0,0,0,0,
10031054,KENTUCKY,1980,June,Tornado,C,FAYETTE,0,0,0,0,25K,0,F0
10031055,KENTUCKY,1980,June,Thunderstorm Wind,C,CLARK,0,0,0,0,0,0,
10031056,KENTUCKY,1980,June,Thunderstorm Wind,C,FAYETTE,0,0,0,0,0,0,
10031057,KENTUCKY,1980,June,Thunderstorm Wind,C,DAVIESS,0,0,0,0,0,0,
10031058,KENTUCKY,1980,July,Hail,C,WOLFE,0,0,0,0,0,0,
10031061,KENTUCKY,1980,July,Hail,C,OLDHAM,0,0,0,0,0,0,
10031062,KENTUCKY,1980,July,Hail,C,SHELBY,0,0,0,0,0,0,
10031063,KENTUCKY,1980,July,Thunderstorm Wind,C,CRITTENDEN,0,0,0,0,0,0,
10031064,KENTUCKY,1980,July,Thunderstorm Wind,C,BUTLER,0,0,0,0,0,0,
10130479,TEXAS,1980,May,Thunderstorm Wind,C,HASKELL,0,0,0,0,0,0,
10130480,TEXAS,1980,May,Hail,C,HASKELL,0,0,0,0,0,0,
10130481,TEXAS,1980,May,Hail,C,JONES,0,0,0,0,0,0,
10148092,WISCONSIN,1980,April,Tornado,C,DODGE,16,0,0,0,2.5M,0,F2
10148093,WISCONSIN,1980,April,Tornado,C,DODGE,0,0,0,0,250K,0,F2
10148094,WISCONSIN,1980,April,Tornado,C,DODGE,0,0,0,0,250K,0,F2
10148095,WISCONSIN,1980,April,Tornado,C,WASHINGTON,2,0,0,0,250K,0,F2
10130482,TEXAS,1980,May,Hail,C,MAVERICK,0,0,0,0,0,0,
10130483,TEXAS,1980,May,Thunderstorm Wind,C,WICHITA,0,0,0,0,0,0,
10130484,TEXAS,1980,May,Thunderstorm Wind,C,CASTRO,0,0,0,0,0,0,
10130485,TEXAS,1980,May,Hail,C,LUBBOCK,0,0,0,0,0,0,
10130486,TEXAS,1980,May,Hail,C,VAL VERDE,0,0,0,0,0,0,
10130487,TEXAS,1980,May,Hail,C,LUBBOCK,0,0,0,0,0,0,
10130488,TEXAS,1980,May,Hail,C,MOORE,0,0,0,0,0,0,
10130489,TEXAS,1980,May,Hail,C,KINNEY,0,0,0,0,0,0,
10130490,TEXAS,1980,May,Hail,C,MAVERICK,0,0,0,0,0,0,
10130491,TEXAS,1980,May,Hail,C,UVALDE,0,0,0,0,0,0,
10130492,TEXAS,1980,May,Hail,C,ZAVALA,0,0,0,0,0,0,
10130493,TEXAS,1980,May,Thunderstorm Wind,C,UVALDE,0,0,0,0,0,0,
10018428,INDIANA,1980,June,Hail,C,ST. JOSEPH,0,0,0,0,0,0,
10125646,SOUTH DAKOTA,1980,August,Hail,C,BROWN,0,0,0,0,0,0,
10125648,SOUTH DAKOTA,1980,August,Thunderstorm Wind,C,MINNEHAHA,0,0,0,0,0,0,
10125649,SOUTH DAKOTA,1980,August,Hail,C,BRULE,0,0,0,0,0,0,
10125650,SOUTH DAKOTA,1980,August,Thunderstorm Wind,C,BRULE,0,0,0,0,0,0,
10125651,SOUTH DAKOTA,1980,August,Thunderstorm Wind,C,CLARK,0,0,0,0,0,0,
10125653,SOUTH DAKOTA,1980,August,Hail,C,MEADE,0,0,0,0,0,0,
10125654,SOUTH DAKOTA,1980,August,Hail,C,PENNINGTON,0,0,0,0,0,0,
10125655,SOUTH DAKOTA,1980,August,Hail,C,BUTTE,0,0,0,0,0,0,
10125656,SOUTH DAKOTA,1980,August,Hail,C,PERKINS,0,0,0,0,0,0,
10125657,SOUTH DAKOTA,1980,August,Hail,C,DAY,0,0,0,0,0,0,
10125658,SOUTH DAKOTA,1980,August,Hail,C,EDMUNDS,0,0,0,0,0,0,
10125659,SOUTH DAKOTA,1980,August,Hail,C,FAULK,0,0,0,0,0,0,
10125660,SOUTH DAKOTA,1980,August,Hail,C,SPINK,0,0,0,0,0,0,
10125661,SOUTH DAKOTA,1980,August,Hail,C,BROWN,0,0,0,0,0,0,
10125662,SOUTH DAKOTA,1980,August,Hail,C,SPINK,0,0,0,0,0,0,
10125663,SOUTH DAKOTA,1980,August,Hail,C,BEADLE,0,0,0,0,0,0,
10125664,SOUTH DAKOTA,1980,August,Hail,C,KINGSBURY,0,0,0,0,0,0,
10125665,SOUTH DAKOTA,1980,August,Hail,C,KINGSBURY,0,0,0,0,0,0,
10125666,SOUTH DAKOTA,1980,August,Hail,C,KINGSBURY,0,0,0,0,0,0,
10125667,SOUTH DAKOTA,1980,August,Thunderstorm Wind,C,MINNEHAHA,0,0,0,0,0,0,
10012306,IOWA,1980,June,Hail,C,BREMER,0,0,0,0,0,0,
10012307,IOWA,1980,June,Thunderstorm Wind,C,DUBUQUE,0,0,0,0,0,0,
10012308,IOWA,1980,June,Hail,C,BLACK HAWK,0,0,0,0,0,0,
10125668,SOUTH DAKOTA,1980,August,Thunderstorm Wind,C,LYMAN,0,0,0,0,0,0,
9998314,FLORIDA,1980,April,Thunderstorm Wind,C,SARASOTA,0,0,0,0,0,0,
9998315,FLORIDA,1980,April,Thunderstorm Wind,C,COLLIER,0,0,0,0,0,0,
9998316,FLORIDA,1980,April,Hail,C,MIAMI-DADE,0,0,0,0,0,0,
10130087,TEXAS,1980,May,Hail,C,TRAVIS,0,0,0,0,0,0,
10130088,TEXAS,1980,May,Hail,C,TRAVIS,0,0,0,0,0,0,
10130089,TEXAS,1980,May,Hail,C,TRAVIS,0,0,0,0,0,0,
10130090,TEXAS,1980,May,Hail,C,CALDWELL,0,0,0,0,0,0,
10130091,TEXAS,1980,May,Hail,C,BASTROP,0,0,0,0,0,0,
10130092,TEXAS,1980,May,Hail,C,KINNEY,0,0,0,0,0,0,
10130093,TEXAS,1980,May,Hail,C,MAVERICK,0,0,0,0,0,0,
10126521,SOUTH DAKOTA,1980,August,Thunderstorm Wind,C,DAVISON,0,0,0,0,0,0,
10126522,SOUTH DAKOTA,1980,August,Thunderstorm Wind,C,UNION,0,0,0,0,0,0,
10126523,SOUTH DAKOTA,1980,August,Hail,C,BEADLE,0,0,0,0,0,0,
10126525,SOUTH DAKOTA,1980,August,Thunderstorm Wind,C,DAVISON,0,0,0,0,0,0,
10126526,SOUTH DAKOTA,1980,August,Thunderstorm Wind,C,BROOKINGS,0,0,0,0,0,0,
10126527,SOUTH DAKOTA,1980,August,Thunderstorm Wind,C,MINNEHAHA,0,0,0,0,0,0,
10126528,SOUTH DAKOTA,1980,August,Thunderstorm Wind,C,LYMAN,0,0,0,0,0,0,
10126529,SOUTH DAKOTA,1980,August,Thunderstorm Wind,C,BRULE,0,0,0,0,0,0,
10126530,SOUTH DAKOTA,1980,August,Thunderstorm Wind,C,EDMUNDS,0,0,0,0,0,0,
10126531,SOUTH DAKOTA,1980,August,Thunderstorm Wind,C,EDMUNDS,0,0,0,0,0,0,
10126532,SOUTH DAKOTA,1980,August,Thunderstorm Wind,C,BROWN,0,0,0,0,0,0,
10126533,SOUTH DAKOTA,1980,August,Tornado,C,BROWN,0,0,0,0,25K,0,F0
10126534,SOUTH DAKOTA,1980,August,Thunderstorm Wind,C,SPINK,0,0,0,0,0,0,
10126535,SOUTH DAKOTA,1980,August,Thunderstorm Wind,C,HARDING,0,0,0,0,0,0,
10126536,SOUTH DAKOTA,1980,August,Hail,C,CLAY,0,0,0,0,0,0,
10130094,TEXAS,1980,May,Hail,C,UVALDE,0,0,0,0,0,0,
10130095,TEXAS,1980,May,Hail,C,UVALDE,0,0,0,0,0,0,
10130096,TEXAS,1980,May,Thunderstorm Wind,C,UVALDE,0,0,0,0,0,0,
10130097,TEXAS,1980,May,Hail,C,TRAVIS,0,0,0,0,0,0,
10130098,TEXAS,1980,May,Thunderstorm Wind,C,TRAVIS,0,0,0,0,0,0,
10130099,TEXAS,1980,May,Hail,C,BASTROP,0,0,0,0,0,0,
10130100,TEXAS,1980,May,Hail,C,WILLIAMSON,0,0,0,0,0,0,
10130101,TEXAS,1980,May,Hail,C,TOM GREEN,0,0,0,0,0,0,
10130102,TEXAS,1980,May,Thunderstorm Wind,C,TOM GREEN,0,0,0,0,0,0,
10130103,TEXAS,1980,May,Thunderstorm Wind,C,BEE,0,0,0,0,0,0,
10130104,TEXAS,1980,May,Tornado,C,BEE,1,0,0,0,25K,0,F1
10130105,TEXAS,1980,May,Thunderstorm Wind,C,GOLIAD,0,0,0,0,0,0,
10130107,TEXAS,1980,May,Thunderstorm Wind,C,CALHOUN,0,0,0,0,0,0,
10130108,TEXAS,1980,May,Hail,C,MCCULLOCH,0,0,0,0,0,0,
10130109,TEXAS,1980,May,Hail,C,YOAKUM,0,0,0,0,0,0,
10130110,TEXAS,1980,May,Thunderstorm Wind,C,TARRANT,0,0,0,0,0,0,
10130111,TEXAS,1980,May,Thunderstorm Wind,C,GRAYSON,0,0,0,0,0,0,
10130112,TEXAS,1980,May,Thunderstorm Wind,C,ANDERSON,0,0,0,0,0,0,
10130113,TEXAS,1980,May,Hail,C,REAGAN,0,0,0,0,0,0,
10130114,TEXAS,1980,May,Thunderstorm Wind,C,CALHOUN,0,0,0,0,0,0,
10130115,TEXAS,1980,May,Thunderstorm Wind,C,ARANSAS,0,0,0,0,0,0,
10130116,TEXAS,1980,May,Thunderstorm Wind,C,TRAVIS,0,0,0,0,0,0,
